file_path,commit_sha,author,date_utc,commit_html_url,week_start,week_index
app/src/main/java/com/scottyab/rootbeer/sample/CheckForRootWorker.kt,52470e427026fda0b134e7680d8301636682deee,scottyab,2024-09-12 10:16:21+00:00,https://github.com/scottyab/rootbeer/commit/52470e427026fda0b134e7680d8301636682deee,2024-09-10,481
app/src/main/java/com/scottyab/rootbeer/sample/CheckForRootWorker.kt,091a157959a2de58abc4b51b99fb9189ecd284e2,grubeli,2021-11-16 14:04:57+00:00,https://github.com/scottyab/rootbeer/commit/091a157959a2de58abc4b51b99fb9189ecd284e2,2021-11-16,334
app/src/main/java/com/scottyab/rootbeer/sample/CheckForRootWorker.kt,d9057ce490c3481bc9be852e343678c93860e6a8,scottyab,2021-05-24 07:46:20+00:00,https://github.com/scottyab/rootbeer/commit/d9057ce490c3481bc9be852e343678c93860e6a8,2021-05-18,308
app/src/main/java/com/scottyab/rootbeer/sample/CheckForRootWorker.kt,c0840f172dfe0ec292f49b0a49baeba2dc26b8ed,scottyab,2021-05-24 07:45:07+00:00,https://github.com/scottyab/rootbeer/commit/c0840f172dfe0ec292f49b0a49baeba2dc26b8ed,2021-05-18,308
app/src/main/java/com/scottyab/rootbeer/sample/CheckForRootWorker.kt,88dbbd2328a28541740b00bff818b5fcba21da40,scottyab,2021-05-21 14:40:38+00:00,https://github.com/scottyab/rootbeer/commit/88dbbd2328a28541740b00bff818b5fcba21da40,2021-05-18,308
app/src/main/java/com/scottyab/rootbeer/sample/CheckForRootWorker.kt,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.kt,52470e427026fda0b134e7680d8301636682deee,scottyab,2024-09-12 10:16:21+00:00,https://github.com/scottyab/rootbeer/commit/52470e427026fda0b134e7680d8301636682deee,2024-09-10,481
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.kt,3e41e6aefabf3ab3454fee2daf3495eef28d4bc9,ArtsemKurantsou,2024-08-05 18:31:03+00:00,https://github.com/scottyab/rootbeer/commit/3e41e6aefabf3ab3454fee2daf3495eef28d4bc9,2024-07-30,475
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.kt,4423a92931a31cd0b64c3872814b47a79c0fefc3,ArtsemKurantsou,2024-08-04 19:40:34+00:00,https://github.com/scottyab/rootbeer/commit/4423a92931a31cd0b64c3872814b47a79c0fefc3,2024-07-30,475
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.kt,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
app/src/main/java/com/scottyab/rootbeer/sample/RootItemResult.kt,52470e427026fda0b134e7680d8301636682deee,scottyab,2024-09-12 10:16:21+00:00,https://github.com/scottyab/rootbeer/commit/52470e427026fda0b134e7680d8301636682deee,2024-09-10,481
app/src/main/java/com/scottyab/rootbeer/sample/RootItemResult.kt,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
app/src/main/java/com/scottyab/rootbeer/sample/RootSampleApp.kt,52470e427026fda0b134e7680d8301636682deee,scottyab,2024-09-12 10:16:21+00:00,https://github.com/scottyab/rootbeer/commit/52470e427026fda0b134e7680d8301636682deee,2024-09-10,481
app/src/main/java/com/scottyab/rootbeer/sample/RootSampleApp.kt,4423a92931a31cd0b64c3872814b47a79c0fefc3,ArtsemKurantsou,2024-08-04 19:40:34+00:00,https://github.com/scottyab/rootbeer/commit/4423a92931a31cd0b64c3872814b47a79c0fefc3,2024-07-30,475
app/src/main/java/com/scottyab/rootbeer/sample/RootSampleApp.kt,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
app/src/main/java/com/scottyab/rootbeer/sample/extensions/ViewExtensions.kt,52470e427026fda0b134e7680d8301636682deee,scottyab,2024-09-12 10:16:21+00:00,https://github.com/scottyab/rootbeer/commit/52470e427026fda0b134e7680d8301636682deee,2024-09-10,481
app/src/main/java/com/scottyab/rootbeer/sample/extensions/ViewExtensions.kt,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
app/src/main/java/com/scottyab/rootbeer/sample/ui/ResultIconView.kt,52470e427026fda0b134e7680d8301636682deee,scottyab,2024-09-12 10:16:21+00:00,https://github.com/scottyab/rootbeer/commit/52470e427026fda0b134e7680d8301636682deee,2024-09-10,481
app/src/main/java/com/scottyab/rootbeer/sample/ui/ResultIconView.kt,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootItemAdapter.kt,52470e427026fda0b134e7680d8301636682deee,scottyab,2024-09-12 10:16:21+00:00,https://github.com/scottyab/rootbeer/commit/52470e427026fda0b134e7680d8301636682deee,2024-09-10,481
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootItemAdapter.kt,4423a92931a31cd0b64c3872814b47a79c0fefc3,ArtsemKurantsou,2024-08-04 19:40:34+00:00,https://github.com/scottyab/rootbeer/commit/4423a92931a31cd0b64c3872814b47a79c0fefc3,2024-07-30,475
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootItemAdapter.kt,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootedResultTextView.kt,52470e427026fda0b134e7680d8301636682deee,scottyab,2024-09-12 10:16:21+00:00,https://github.com/scottyab/rootbeer/commit/52470e427026fda0b134e7680d8301636682deee,2024-09-10,481
app/src/main/java/com/scottyab/rootbeer/sample/ui/RootedResultTextView.kt,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
app/src/main/java/com/scottyab/rootbeer/sample/ui/ScopedActivity.kt,52470e427026fda0b134e7680d8301636682deee,scottyab,2024-09-12 10:16:21+00:00,https://github.com/scottyab/rootbeer/commit/52470e427026fda0b134e7680d8301636682deee,2024-09-10,481
app/src/main/java/com/scottyab/rootbeer/sample/ui/ScopedActivity.kt,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
rootbeerlib/src/main/cpp/toolChecker.cpp,2fae04b08146f14f688f85bbe6113ee340a3c337,scottyab,2021-05-22 13:42:21+00:00,https://github.com/scottyab/rootbeer/commit/2fae04b08146f14f688f85bbe6113ee340a3c337,2021-05-18,308
rootbeerlib/src/main/cpp/toolChecker.h,2fae04b08146f14f688f85bbe6113ee340a3c337,scottyab,2021-05-22 13:42:21+00:00,https://github.com/scottyab/rootbeer/commit/2fae04b08146f14f688f85bbe6113ee340a3c337,2021-05-18,308
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,3163211e242e6310117c5c92dfe4f0c6c7cc18b2,scottyab,2021-05-08 14:18:37+00:00,https://github.com/scottyab/rootbeer/commit/3163211e242e6310117c5c92dfe4f0c6c7cc18b2,2021-05-04,306
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,b71502a78055e12227f83359cda7d51874e312de,Fi5t,2020-07-15 20:47:49+00:00,https://github.com/scottyab/rootbeer/commit/b71502a78055e12227f83359cda7d51874e312de,2020-07-14,264
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,4dc3b789a6ef07fe1e50352739f9a41d0df750e1,mat,2020-01-30 13:09:02+00:00,https://github.com/scottyab/rootbeer/commit/4dc3b789a6ef07fe1e50352739f9a41d0df750e1,2020-01-28,240
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,d1b40829bf88d238dc0f83214c4208c7eef407ad,mat,2020-01-28 14:06:12+00:00,https://github.com/scottyab/rootbeer/commit/d1b40829bf88d238dc0f83214c4208c7eef407ad,2020-01-28,240
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,59c387ef07075c5919f95569cbcd513c8a8f7c4a,BlizzedRu,2019-12-09 10:32:18+00:00,https://github.com/scottyab/rootbeer/commit/59c387ef07075c5919f95569cbcd513c8a8f7c4a,2019-12-03,232
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,8b985d927ff18acc804440a84c6d2b5efee0c6d9,stealthcopter,2019-03-14 12:24:58+00:00,https://github.com/scottyab/rootbeer/commit/8b985d927ff18acc804440a84c6d2b5efee0c6d9,2019-03-12,194
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,bfba45649d5b94d4843443dcbddaab40c88132e6,p2paltvnv,2018-03-16 16:42:19+00:00,https://github.com/scottyab/rootbeer/commit/bfba45649d5b94d4843443dcbddaab40c88132e6,2018-03-13,142
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,6b0362df982ca091d8ddb19d6055e5427868bb09,p2paltvnv,2018-03-16 12:02:21+00:00,https://github.com/scottyab/rootbeer/commit/6b0362df982ca091d8ddb19d6055e5427868bb09,2018-03-13,142
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,6ff8b25974c991ab55948fbe0664ab423f3a0c7b,p2paltvnv,2018-03-16 11:36:53+00:00,https://github.com/scottyab/rootbeer/commit/6ff8b25974c991ab55948fbe0664ab423f3a0c7b,2018-03-13,142
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,22c503f888ca7c1fea110f310593b2e60d333797,stealthcopter,2017-03-24 13:30:47+00:00,https://github.com/scottyab/rootbeer/commit/22c503f888ca7c1fea110f310593b2e60d333797,2017-03-21,91
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,bb880410733bca57af216d56f2e2c8aec4626907,Mohammed Ezzat,2016-03-15 13:13:43+00:00,https://github.com/scottyab/rootbeer/commit/bb880410733bca57af216d56f2e2c8aec4626907,2016-03-15,38
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,3cb4504b4013738a03485e1f8541c0b17eab102c,scottyab,2015-09-16 12:13:36+00:00,https://github.com/scottyab/rootbeer/commit/3cb4504b4013738a03485e1f8541c0b17eab102c,2015-09-15,12
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,e1741cf2dcd0653649df59001601e41180062c2e,scottyab,2015-06-30 14:59:48+00:00,https://github.com/scottyab/rootbeer/commit/e1741cf2dcd0653649df59001601e41180062c2e,2015-06-30,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,13ad8c722a871ebeaf6f0da5b3d8067b4be94d64,stealthcopter,2015-06-30 13:40:46+00:00,https://github.com/scottyab/rootbeer/commit/13ad8c722a871ebeaf6f0da5b3d8067b4be94d64,2015-06-30,1
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,ec2427eb932e87ee0397d7a471997eb2fbb0b9fd,scottyab,2015-06-29 13:06:59+00:00,https://github.com/scottyab/rootbeer/commit/ec2427eb932e87ee0397d7a471997eb2fbb0b9fd,2015-06-23,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,d246945d2575623ca137fcc0a4ef1eb8f3c68fab,scottyab,2015-06-26 15:50:40+00:00,https://github.com/scottyab/rootbeer/commit/d246945d2575623ca137fcc0a4ef1eb8f3c68fab,2015-06-23,0
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,f9ec6c9ab1e6ee1ff1274f6bfe3aa1ba7f4f68f1,namouchislim,2020-07-21 13:19:44+00:00,https://github.com/scottyab/rootbeer/commit/f9ec6c9ab1e6ee1ff1274f6bfe3aa1ba7f4f68f1,2020-07-21,265
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,bb43b749ed81657ee8a2bdcfe0770e4499966a36,stealthcopter,2020-07-21 13:10:44+00:00,https://github.com/scottyab/rootbeer/commit/bb43b749ed81657ee8a2bdcfe0770e4499966a36,2020-07-21,265
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,89cd69abb034c007a4ee8e3be7baae7f7b5de37e,mat,2020-02-07 09:43:09+00:00,https://github.com/scottyab/rootbeer/commit/89cd69abb034c007a4ee8e3be7baae7f7b5de37e,2020-02-04,241
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,53b32c3371fb5cdcf2f1dba3620cfc4fa95b0ffc,stealthcopter,2020-01-30 13:05:20+00:00,https://github.com/scottyab/rootbeer/commit/53b32c3371fb5cdcf2f1dba3620cfc4fa95b0ffc,2020-01-28,240
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,d1b40829bf88d238dc0f83214c4208c7eef407ad,mat,2020-01-28 14:06:12+00:00,https://github.com/scottyab/rootbeer/commit/d1b40829bf88d238dc0f83214c4208c7eef407ad,2020-01-28,240
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,b8986907f154b243184862a3766a4c6c7b3a4271,mat,2020-01-28 13:03:18+00:00,https://github.com/scottyab/rootbeer/commit/b8986907f154b243184862a3766a4c6c7b3a4271,2020-01-28,240
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,0ff04d397ee8f7d336dcc29c5717d996552f5f2c,mat,2020-01-28 12:41:49+00:00,https://github.com/scottyab/rootbeer/commit/0ff04d397ee8f7d336dcc29c5717d996552f5f2c,2020-01-28,240
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,59c387ef07075c5919f95569cbcd513c8a8f7c4a,BlizzedRu,2019-12-09 10:32:18+00:00,https://github.com/scottyab/rootbeer/commit/59c387ef07075c5919f95569cbcd513c8a8f7c4a,2019-12-03,232
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,8b985d927ff18acc804440a84c6d2b5efee0c6d9,stealthcopter,2019-03-14 12:24:58+00:00,https://github.com/scottyab/rootbeer/commit/8b985d927ff18acc804440a84c6d2b5efee0c6d9,2019-03-12,194
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,eff3329618c9b0ad1b7f782383be323183dc665a,stealthcopter,2018-05-11 12:00:38+00:00,https://github.com/scottyab/rootbeer/commit/eff3329618c9b0ad1b7f782383be323183dc665a,2018-05-08,150
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,77919fc8cb4683bc218af4d068cb68d1267d8461,stealthcopter,2018-05-11 11:04:28+00:00,https://github.com/scottyab/rootbeer/commit/77919fc8cb4683bc218af4d068cb68d1267d8461,2018-05-08,150
